Instancia;Tarefas Finalizadas;Tarefas não finalizads;Trocas;Instancias de troca;Soluções Iniciais;Soluções Final;Soluções Final Real;Tempo;PTL
instance662_m=3_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-30,0;0,0;450,0;1,4865;0,0
instance663_m=3_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-30,0;0,0;450,0;1,4858;0,0
instance664_m=3_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-24,1;0,0;450,0;1,4828;0,0
instance665_m=3_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-21,1;0,0;450,0;1,4766;0,0
instance666_m=3_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-30,0;0,0;450,0;1,4787;0,0
instance667_m=3_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-30,0;0,0;450,0;1,4765;0,3
instance668_m=3_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-30,0;0,0;450,0;1,4779;0,4
instance669_m=3_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-30,0;0,0;450,0;1,4765;0,2
instance670_m=3_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-30,0;0,0;450,0;1,4783;0,0
instance671_m=3_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-30,0;0,0;450,0;1,486;0,1
instance672_m=3_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-30,0;0,0;450,0;1,4801;0,1
instance673_m=3_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-30,0;0,0;450,0;1,4808;0,0
instance674_m=3_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-24,0;0,0;450,0;1,4818;0,0
instance675_m=3_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-27,0;0,0;450,0;1,4777;0,0
instance676_m=3_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-21,5;0,0;450,0;1,4877;0,0
instance677_m=3_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-15,3;0,0;450,0;1,486;0,0
instance678_m=3_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-19,1;0,0;450,0;1,4856;-0,1
instance679_m=3_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-30,0;0,0;450,0;1,4692;0,0
instance680_m=3_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-24,1;0,0;450,0;1,4698;0,0
instance681_m=3_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-24,1;0,0;450,0;1,465;0,0
instance682_m=3_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-21,1;0,0;450,0;1,4851;0,0
instance683_m=3_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-24,0;0,0;450,0;1,4893;-0,1
instance684_m=3_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-27,0;0,0;450,0;1,4798;0,0
instance685_m=3_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-30,0;0,0;450,0;1,4756;0,0
instance686_m=3_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-30,0;0,0;450,0;1,4782;0,0
instance687_m=3_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-30,0;0,0;450,0;1,4814;0,0
instance688_m=3_n=15_l=20_c=15_s=0;15,0;0,0;0,0;0,0;-27,0;0,0;450,0;1,4723;0,0
instance689_m=3_n=15_l=20_c=15_s=1;15,0;0,0;0,0;0,0;-21,1;0,0;450,0;1,4797;0,0
instance690_m=3_n=15_l=20_c=15_s=2;15,0;0,0;0,0;0,0;-24,3;0,0;450,0;1,4797;0,0
instance691_m=3_n=15_l=20_c=15_s=0;15,0;0,0;11,0;7,6;-43,5;-11,0;363,0;1,3807;2,3
instance692_m=3_n=15_l=20_c=15_s=1;15,0;0,0;11,0;7,8;-34,5;-11,0;361,0;1,3852;7,2
instance693_m=3_n=15_l=20_c=15_s=2;15,0;0,0;11,0;7,6;-37,2;-11,0;363,0;1,3789;2,3
instance694_m=3_n=15_l=20_c=15_s=0;15,0;0,0;10,0;6,9;-37,6;-10,0;371,0;1,3798;8,0
instance695_m=3_n=15_l=20_c=15_s=1;15,0;0,0;10,0;7,5;-40,1;-10,0;365,0;1,3838;2,6
instance696_m=3_n=15_l=20_c=15_s=2;15,0;0,0;10,0;7,2;-43,4;-10,0;368,0;1,3816;1,5
instance697_m=3_n=15_l=20_c=15_s=0;15,0;0,0;11,0;7,5;-37,7;-11,0;364,0;1,3774;1,7
instance698_m=3_n=15_l=20_c=15_s=1;15,0;0,0;11,0;7,5;-34,7;-11,0;364,0;1,3816;1,5
instance699_m=3_n=15_l=20_c=15_s=2;15,0;0,0;11,0;7,4;-40,2;-11,0;365,0;1,3833;1,3
instance700_m=3_n=15_l=20_c=15_s=0;15,0;0,0;10,0;6,6;-37,1;-10,0;374,0;1,3882;1,8
instance701_m=3_n=15_l=20_c=15_s=1;15,0;0,0;10,0;6,5;-40,8;-10,0;375,0;1,386;0,8
instance702_m=3_n=15_l=20_c=15_s=2;15,0;0,0;10,0;6,5;-40,5;-10,0;375,0;1,383;1,2
instance703_m=3_n=15_l=20_c=15_s=0;15,0;0,0;9,0;7,0;-31,9;-9,0;371,0;1,3766;3,0
instance704_m=3_n=15_l=20_c=15_s=1;15,0;0,0;9,0;7,0;-40,5;-9,0;371,0;1,3895;3,4
instance705_m=3_n=15_l=20_c=15_s=2;15,0;0,0;9,0;6,9;-40,0;-9,0;372,0;1,3848;4,7
instance706_m=3_n=15_l=20_c=15_s=0;15,0;0,0;11,0;8,3;-41,4;-11,0;356,0;1,3821;3,9
instance707_m=3_n=15_l=20_c=15_s=1;15,0;0,0;11,0;8,1;-34,8;-11,0;358,0;1,3815;3,4
instance708_m=3_n=15_l=20_c=15_s=2;15,0;0,0;11,0;7,8;-37,3;-11,0;361,0;1,3775;4,6
instance709_m=3_n=15_l=20_c=15_s=0;15,0;0,0;10,0;7,4;-34,1;-10,0;366,0;1,3821;1,1
instance710_m=3_n=15_l=20_c=15_s=1;15,0;0,0;10,0;7,5;-34,3;-10,0;365,0;1,3849;1,9
instance711_m=3_n=15_l=20_c=15_s=2;15,0;0,0;10,0;7,4;-30,2;-10,0;366,0;1,3839;1,3
instance712_m=3_n=15_l=20_c=15_s=0;15,0;0,0;10,0;7,3;-34,8;-10,0;367,0;1,3736;3,7
instance713_m=3_n=15_l=20_c=15_s=1;15,0;0,0;10,0;6,9;-37,5;-10,0;371,0;1,378;4,1
instance714_m=3_n=15_l=20_c=15_s=2;15,0;0,0;10,0;7,3;-40,7;-10,0;367,0;1,3764;4,2
instance715_m=3_n=15_l=20_c=15_s=0;15,0;0,0;10,0;7,8;-35,2;-10,0;362,0;1,3753;20,9
instance716_m=3_n=15_l=20_c=15_s=1;15,0;0,0;10,0;7,7;-34,0;-10,0;363,0;1,378;24,8
instance717_m=3_n=15_l=20_c=15_s=2;15,0;0,0;10,0;7,4;-34,8;-10,0;366,0;1,3732;12,1
instance718_m=3_n=15_l=20_c=15_s=0;15,0;0,0;10,0;7,8;-35,0;-10,0;362,0;1,3808;3,8
instance719_m=3_n=15_l=20_c=15_s=1;15,0;0,0;10,0;8,1;-37,7;-10,0;359,0;1,3898;5,6
instance720_m=3_n=15_l=20_c=15_s=2;15,0;0,0;10,0;7,8;-39,9;-10,0;362,0;1,3766;3,6
instance721_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,8;-20,2;-5,0;697,0;1,784;8,5
instance722_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,7;-16,6;-5,0;698,0;1,7899;9,8
instance723_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,7;-23,6;-5,0;698,0;1,8042;11,4
instance724_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,6;-30,5;-5,0;699,0;1,7777;12,8
instance725_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,7;-26,9;-5,0;698,0;1,7763;8,0
instance726_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,5;-34,2;-5,0;700,0;1,7782;9,2
instance727_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,6;-20,5;-5,0;699,0;1,7795;10,9
instance728_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,5;-30,9;-5,0;700,0;1,7813;16,3
instance729_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,3;-23,5;-5,0;702,0;1,7822;19,0
instance730_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,5;-15,1;-5,0;700,0;1,7756;13,0
instance731_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,8;-12,5;-5,0;697,0;1,7668;8,7
instance732_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,8;-17,6;-5,0;697,0;1,7634;13,7
instance733_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,6;-25,2;-5,0;699,0;1,7705;3,6
instance734_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,8;-20,5;-5,0;697,0;1,7774;5,3
instance735_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;5,0;-16,9;-5,0;695,0;1,7916;3,0
instance736_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,7;-29,2;-5,0;698,0;1,7692;15,0
instance737_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,9;-26,1;-5,0;696,0;1,7681;12,7
instance738_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,9;-20,0;-5,0;696,0;1,7651;15,8
instance739_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,7;-14,8;-5,0;698,0;1,7927;5,9
instance740_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,7;-17,2;-5,0;698,0;1,7813;6,0
instance741_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,6;-14,9;-5,0;699,0;1,7704;4,5
instance742_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,9;-20,4;-5,0;696,0;1,7709;14,6
instance743_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,7;-17,7;-5,0;698,0;1,7725;3,7
instance744_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,9;-20,7;-5,0;696,0;1,7778;6,3
instance745_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,8;-28,7;-5,0;697,0;1,7729;9,9
instance746_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,9;-26,0;-5,0;696,0;1,776;12,8
instance747_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,6;-23,0;-5,0;699,0;1,7732;13,3
instance748_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,9;-14,6;-5,0;696,0;1,7806;6,7
instance749_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,6;-22,2;-5,0;699,0;1,7665;4,1
instance750_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,6;-15,4;-5,0;699,0;1,7828;8,9
instance751_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,8;-13,6;-4,0;708,0;1,7948;9,8
instance752_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,9;-17,8;-4,0;707,0;1,7815;10,7
instance753_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,7;-10,0;-4,0;709,0;1,7785;4,8
instance754_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,8;-27,6;-4,0;708,0;1,7853;10,5
instance755_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,9;-19,3;-4,0;707,0;1,7868;9,0
instance756_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,9;-26,6;-4,0;707,0;1,8076;11,5
instance757_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,9;-24,3;-4,0;707,0;1,803;12,9
instance758_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,9;-32,8;-4,0;707,0;1,7921;8,5
instance759_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,6;-18,6;-4,0;710,0;1,7905;9,7
instance760_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,9;-30,0;-4,0;707,0;1,7947;25,5
instance761_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,9;-26,9;-4,0;707,0;1,7781;19,0
instance762_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,8;-26,6;-4,0;708,0;1,7809;22,5
instance763_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,9;-18,3;-4,0;707,0;1,7866;11,8
instance764_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,6;-15,6;-4,0;710,0;1,7737;6,2
instance765_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,9;-9,7;-4,0;707,0;1,7867;6,4
instance766_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,6;-18,8;-4,0;710,0;1,7815;1,1
instance767_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;4,0;-15,5;-4,0;706,0;1,7674;2,3
instance768_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,7;-15,1;-4,0;709,0;1,781;2,8
instance769_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,5;-32,6;-4,0;711,0;1,7773;9,7
instance770_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,9;-20,7;-4,0;707,0;1,7836;5,4
instance771_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,6;-18,4;-4,0;710,0;1,7823;9,5
instance772_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,8;-10,3;-4,0;708,0;1,7888;3,0
instance773_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,7;-21,0;-4,0;709,0;1,8024;3,3
instance774_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,7;-23,3;-4,0;709,0;1,7893;4,6
instance775_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,8;-32,3;-4,0;708,0;1,7944;18,4
instance776_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,7;-16,7;-4,0;709,0;1,7948;6,9
instance777_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,8;-19,8;-4,0;708,0;1,7894;16,4
instance778_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,9;-10,8;-4,0;707,0;1,774;3,7
instance779_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,8;-20,6;-4,0;708,0;1,7872;3,5
instance780_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,8;-10,4;-4,0;708,0;1,7847;3,6
instance781_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,5;-25,7;-5,0;700,0;1,7619;5,7
instance782_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,7;-18,1;-5,0;698,0;1,7685;6,8
instance783_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,9;-23,5;-5,0;696,0;1,7637;5,0
instance784_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,5;-19,9;-5,0;700,0;1,768;11,5
instance785_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,8;-23,9;-5,0;697,0;1,7669;4,8
instance786_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,9;-25,7;-5,0;696,0;1,764;10,5
instance787_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,4;-20,6;-5,0;701,0;1,7664;5,3
instance788_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,4;-25,6;-5,0;701,0;1,7716;2,9
instance789_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,8;-23,2;-5,0;697,0;1,7713;2,9
instance790_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,7;-23,5;-5,0;698,0;1,7727;3,4
instance791_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,5;-14,8;-5,0;700,0;1,7684;6,0
instance792_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,5;-21,1;-5,0;700,0;1,776;3,5
instance793_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,3;-18,3;-5,0;702,0;1,7805;3,8
instance794_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,7;-11,6;-5,0;698,0;1,7619;3,5
instance795_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,8;-17,1;-5,0;697,0;1,7855;3,6
instance796_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,7;-25,8;-5,0;698,0;1,775;6,3
instance797_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,9;-11,4;-5,0;696,0;1,7731;3,4
instance798_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,9;-17,6;-5,0;696,0;1,7695;5,6
instance799_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,7;-26,0;-5,0;698,0;1,792;8,9
instance800_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,9;-25,6;-5,0;696,0;1,7829;8,0
instance801_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;5,0;-28,0;-5,0;695,0;1,7708;6,2
instance802_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,6;-26,2;-5,0;699,0;1,7725;13,3
instance803_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,4;-34,6;-5,0;701,0;1,7698;11,2
instance804_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,7;-23,6;-5,0;698,0;1,7961;12,7
instance805_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,6;-15,5;-5,0;699,0;1,77;2,8
instance806_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,7;-17,0;-5,0;698,0;1,7759;2,2
instance807_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,6;-21,0;-5,0;699,0;1,777;2,3
instance808_m=2_n=25_l=15_c=10_s=0;25,0;0,0;5,0;4,8;-23,2;-5,0;697,0;1,8196;3,1
instance809_m=2_n=25_l=15_c=10_s=1;25,0;0,0;5,0;4,5;-17,9;-5,0;700,0;1,7638;2,6
instance810_m=2_n=25_l=15_c=10_s=2;25,0;0,0;5,0;4,8;-20,7;-5,0;697,0;1,774;6,6
instance811_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,9;-27,2;-4,0;707,0;1,7973;37,2
instance812_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,7;-32,2;-4,0;709,0;1,7794;50,7
instance813_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,8;-24,4;-4,0;708,0;1,7798;40,6
instance814_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,7;-27,2;-4,0;709,0;1,7746;9,9
instance815_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,7;-30,5;-4,0;709,0;1,7862;8,7
instance816_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,6;-21,7;-4,0;710,0;1,78;7,1
instance817_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,9;-21,4;-4,0;707,0;1,7712;5,6
instance818_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,7;-19,7;-4,0;709,0;1,7792;8,0
instance819_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,7;-18,3;-4,0;709,0;1,7944;5,3
instance820_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,8;-19,1;-4,0;708,0;1,7746;5,8
instance821_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,7;-24,7;-4,0;709,0;1,7939;13,6
instance822_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,6;-24,4;-4,0;710,0;1,7745;12,0
instance823_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,8;-19,3;-4,0;708,0;1,7786;4,7
instance824_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,7;-19,1;-4,0;709,0;1,7808;6,0
instance825_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,4;-10,4;-4,0;712,0;1,7838;8,8
instance826_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,9;-25,3;-4,0;707,0;1,7756;34,8
instance827_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,9;-27,3;-4,0;707,0;1,7847;22,5
instance828_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,7;-21,7;-4,0;709,0;1,7758;21,1
instance829_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,9;-20,9;-4,0;707,0;1,796;11,1
instance830_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;4,0;-24,2;-4,0;706,0;1,7805;9,6
instance831_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,8;-24,2;-4,0;708,0;1,7802;10,7
instance832_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,6;-19,1;-4,0;710,0;1,7869;20,8
instance833_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,1;3,8;-24,7;-4,1;707,9;1,775;22,6
instance834_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,7;-30,6;-4,0;709,0;1,7853;27,3
instance835_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,9;-15,4;-4,0;707,0;1,7933;3,3
instance836_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,7;-14,8;-4,0;709,0;1,7891;3,4
instance837_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,8;-13,7;-4,0;708,0;1,7815;4,8
instance838_m=2_n=25_l=15_c=10_s=0;25,0;0,0;4,0;3,5;-23,7;-4,0;711,0;1,7837;7,2
instance839_m=2_n=25_l=15_c=10_s=1;25,0;0,0;4,0;3,8;-25,1;-4,0;708,0;1,7854;7,7
instance840_m=2_n=25_l=15_c=10_s=2;25,0;0,0;4,0;3,5;-24,1;-4,0;711,0;1,7789;4,0
instance841_m=2_n=25_l=20_c=10_s=0;25,0;0,0;11,2;9,6;-28,6;-11,2;642,8;1,8191;19,9
instance842_m=2_n=25_l=20_c=10_s=1;25,0;0,0;11,1;9,4;-33,1;-11,1;644,9;1,8138;35,5
instance843_m=2_n=25_l=20_c=10_s=2;25,0;0,0;11,2;8,8;-35,0;-11,2;650,8;1,8191;44,1
instance844_m=2_n=25_l=20_c=10_s=0;25,0;0,0;11,2;9,3;-41,0;-11,2;645,8;1,8065;38,0
instance845_m=2_n=25_l=20_c=10_s=1;25,0;0,0;11,4;9,7;-39,0;-11,4;641,6;1,8204;29,2
instance846_m=2_n=25_l=20_c=10_s=2;25,0;0,0;11,4;9,4;-36,5;-11,4;644,6;1,8175;34,2
instance847_m=2_n=25_l=20_c=10_s=0;25,0;0,0;10,2;9,3;-19,9;-10,2;646,8;1,8218;45,3
instance848_m=2_n=25_l=20_c=10_s=1;25,0;0,0;10,2;9,3;-22,3;-10,2;646,8;1,8258;25,9
instance849_m=2_n=25_l=20_c=10_s=2;25,0;0,0;10,3;8,9;-22,1;-10,3;650,7;1,8239;24,1
instance850_m=2_n=25_l=20_c=10_s=0;25,0;0,0;11,0;8,9;-27,9;-11,0;650,0;1,813;15,3
instance851_m=2_n=25_l=20_c=10_s=1;25,0;0,0;11,0;8,8;-33,1;-11,0;651,0;1,8184;17,4
instance852_m=2_n=25_l=20_c=10_s=2;25,0;0,0;11,0;9,4;-24,8;-11,0;645,0;1,8187;13,7
instance853_m=2_n=25_l=20_c=10_s=0;25,0;0,0;11,0;8,8;-23,4;-11,0;651,0;1,8197;14,6
instance854_m=2_n=25_l=20_c=10_s=1;25,0;0,0;11,0;7,7;-28,3;-11,0;662,0;1,8145;12,0
instance855_m=2_n=25_l=20_c=10_s=2;25,0;0,0;11,0;9,3;-25,5;-11,0;646,0;1,8157;8,1
instance856_m=2_n=25_l=20_c=10_s=0;25,0;0,0;11,0;9,0;-25,8;-11,0;649,0;1,8096;19,0
instance857_m=2_n=25_l=20_c=10_s=1;25,0;0,0;11,0;9,3;-25,1;-11,0;646,0;1,8154;14,5
instance858_m=2_n=25_l=20_c=10_s=2;25,0;0,0;11,0;8,8;-26,8;-11,0;651,0;1,8159;14,8
instance859_m=2_n=25_l=20_c=10_s=0;25,0;0,0;12,0;9,4;-38,5;-12,0;644,0;1,81;3,1
instance860_m=2_n=25_l=20_c=10_s=1;25,0;0,0;12,0;9,9;-41,4;-12,0;639,0;1,8107;7,2
instance861_m=2_n=25_l=20_c=10_s=2;25,0;0,0;12,0;9,8;-30,2;-12,0;640,0;1,8126;15,5
instance862_m=2_n=25_l=20_c=10_s=0;25,0;0,0;11,0;9,7;-30,4;-11,0;642,0;1,8261;5,0
instance863_m=2_n=25_l=20_c=10_s=1;25,0;0,0;11,0;9,2;-35,4;-11,0;647,0;1,8203;17,2
instance864_m=2_n=25_l=20_c=10_s=2;25,0;0,0;11,0;9,3;-28,4;-11,0;646,0;1,8177;10,7
instance865_m=2_n=25_l=20_c=10_s=0;25,0;0,0;11,0;9,1;-29,9;-11,0;648,0;1,8155;13,3
instance866_m=2_n=25_l=20_c=10_s=1;25,0;0,0;11,0;8,4;-27,5;-11,0;655,0;1,8167;9,5
instance867_m=2_n=25_l=20_c=10_s=2;25,0;0,0;11,0;8,7;-28,7;-11,0;652,0;1,8155;12,7
instance868_m=2_n=25_l=20_c=10_s=0;25,0;0,0;11,0;9,5;-25,6;-11,0;644,0;1,8208;11,8
instance869_m=2_n=25_l=20_c=10_s=1;25,0;0,0;11,0;9,3;-19,6;-11,0;646,0;1,8189;18,5
instance870_m=2_n=25_l=20_c=10_s=2;25,0;0,0;11,0;8,9;-18,9;-11,0;650,0;1,8236;8,7
instance871_m=2_n=25_l=20_c=10_s=0;25,0;0,0;11,0;9,2;-35,9;-11,0;647,0;1,8204;11,1
instance872_m=2_n=25_l=20_c=10_s=1;25,0;0,0;11,0;9,0;-24,1;-11,0;649,0;1,807;6,0
instance873_m=2_n=25_l=20_c=10_s=2;25,0;0,0;11,0;8,7;-31,9;-11,0;652,0;1,8084;11,4
instance874_m=2_n=25_l=20_c=10_s=0;25,0;0,0;12,0;9,2;-35,3;-12,0;646,0;1,8081;9,9
instance875_m=2_n=25_l=20_c=10_s=1;25,0;0,0;12,0;9,9;-27,7;-12,0;639,0;1,8121;10,5
instance876_m=2_n=25_l=20_c=10_s=2;25,0;0,0;12,0;10,1;-27,3;-12,0;637,0;1,8104;6,9
instance877_m=2_n=25_l=20_c=10_s=0;25,0;0,0;12,0;9,8;-40,3;-12,0;640,0;1,8054;26,2
instance878_m=2_n=25_l=20_c=10_s=1;25,0;0,0;12,0;9,5;-41,0;-12,0;643,0;1,8031;30,3
instance879_m=2_n=25_l=20_c=10_s=2;25,0;0,0;12,0;9,5;-38,6;-12,0;643,0;1,8038;13,9
instance880_m=2_n=25_l=20_c=10_s=0;25,0;0,0;11,4;9,2;-30,7;-11,4;646,6;1,799;24,5
instance881_m=2_n=25_l=20_c=10_s=1;25,0;0,0;11,3;8,9;-29,9;-11,3;649,7;1,8008;34,2
instance882_m=2_n=25_l=20_c=10_s=2;25,0;0,0;11,3;9,4;-28,0;-11,3;644,7;1,8003;20,5
